Modulo 2 - Sistema de Paqueteria: Condicion de Carrera 
Trabajadores: 8 | Despachos/trabajador: 10 | Esperado: 80


 Ronda 1  SIN mutex  (registro sin proteccion)

  [TRABAJADOR 5] Despachado | Leyo: 16 | Escribio: 17 | Total ahora: 17
  [TRABAJADOR 8] Despachado | Leyo: 16 | Escribio: 17 | Total ahora: 17
  [TRABAJADOR 2] Despachado | Leyo: 15 | Escribio: 16 | Total ahora: 16
  [TRABAJADOR 5] Despachado | Leyo: 17 | Escribio: 18 | Total ahora: 18
  [TRABAJADOR 7] Despachado | Leyo: 16 | Escribio: 17 | Total ahora: 17
  [TRABAJADOR 8] Despachado | Leyo: 17 | Escribio: 18 | Total ahora: 18
  [TRABAJADOR 7] Despachado | Leyo: 17 | Escribio: 18 | Total ahora: 18
  [TRABAJADOR 6] Despachado | Leyo: 16 | Escribio: 17 | Total ahora: 17
  [TRABAJADOR 8] Despachado | Leyo: 18 | Escribio: 19 | Total ahora: 19
  [TRABAJADOR 6] Despachado | Leyo: 17 | Escribio: 18 | Total ahora: 18
  [TRABAJADOR 8] Despachado | Leyo: 19 | Escribio: 20 | Total ahora: 20

 Paquetes registrados: 20 / 8060 paquetes perdidos 


 Ronda 1  CON mutex  (registro protegido)

  [TRABAJADOR 1] Despachado | Leyo:  0 | Escribio:  1 | Total ahora:  1
  [TRABAJADOR 3] Despachado | Leyo:  1 | Escribio:  2 | Total ahora:  2
  [TRABAJADOR 3] Despachado | Leyo:  2 | Escribio:  3 | Total ahora:  3
  [TRABAJADOR 3] Despachado | Leyo:  3 | Escribio:  4 | Total ahora:  4
  [TRABAJADOR 3] Despachado | Leyo:  4 | Escribio:  5 | Total ahora:  5
  [TRABAJADOR 3] Despachado | Leyo:  5 | Escribio:  6 | Total ahora:  6
  [TRABAJADOR 3] Despachado | Leyo:  6 | Escribio:  7 | Total ahora:  7
  [TRABAJADOR 3] Despachado | Leyo:  7 | Escribio:  8 | Total ahora:  8
  [TRABAJADOR 3] Despachado | Leyo:  8 | Escribio:  9 | Total ahora:  9
  [TRABAJADOR 3] Despachado | Leyo:  9 | Escribio: 10 | Total ahora: 10
  [TRABAJADOR 3] Despachado | Leyo: 10 | Escribio: 11 | Total ahora: 11
  [TRABAJADOR 4] Despachado | Leyo: 11 | Escribio: 12 | Total ahora: 12
  [TRABAJADOR 4] Despachado | Leyo: 12 | Escribio: 13 | Total ahora: 13
  [TRABAJADOR 4] Despachado | Leyo: 13 | Escribio: 14 | Total ahora: 14
  [TRABAJADOR 4] Despachado | Leyo: 14 | Escribio: 15 | Total ahora: 15
  [TRABAJADOR 4] Despachado | Leyo: 15 | Escribio: 16 | Total ahora: 16
  [TRABAJADOR 4] Despachado | Leyo: 16 | Escribio: 17 | Total ahora: 17
  [TRABAJADOR 4] Despachado | Leyo: 17 | Escribio: 18 | Total ahora: 18
  [TRABAJADOR 4] Despachado | Leyo: 18 | Escribio: 19 | Total ahora: 19
  [TRABAJADOR 4] Despachado | Leyo: 19 | Escribio: 20 | Total ahora: 20
  [TRABAJADOR 4] Despachado | Leyo: 20 | Escribio: 21 | Total ahora: 21
  [TRABAJADOR 5] Despachado | Leyo: 21 | Escribio: 22 | Total ahora: 22
  [TRABAJADOR 5] Despachado | Leyo: 22 | Escribio: 23 | Total ahora: 23
  [TRABAJADOR 5] Despachado | Leyo: 23 | Escribio: 24 | Total ahora: 24
  [TRABAJADOR 5] Despachado | Leyo: 24 | Escribio: 25 | Total ahora: 25
  [TRABAJADOR 5] Despachado | Leyo: 25 | Escribio: 26 | Total ahora: 26
  [TRABAJADOR 5] Despachado | Leyo: 26 | Escribio: 27 | Total ahora: 27
  [TRABAJADOR 5] Despachado | Leyo: 27 | Escribio: 28 | Total ahora: 28
  [TRABAJADOR 5] Despachado | Leyo: 28 | Escribio: 29 | Total ahora: 29
  [TRABAJADOR 5] Despachado | Leyo: 29 | Escribio: 30 | Total ahora: 30
  [TRABAJADOR 5] Despachado | Leyo: 30 | Escribio: 31 | Total ahora: 31
  [TRABAJADOR 7] Despachado | Leyo: 31 | Escribio: 32 | Total ahora: 32
  [TRABAJADOR 7] Despachado | Leyo: 32 | Escribio: 33 | Total ahora: 33
  [TRABAJADOR 7] Despachado | Leyo: 33 | Escribio: 34 | Total ahora: 34
  [TRABAJADOR 7] Despachado | Leyo: 34 | Escribio: 35 | Total ahora: 35
  [TRABAJADOR 7] Despachado | Leyo: 35 | Escribio: 36 | Total ahora: 36
  [TRABAJADOR 7] Despachado | Leyo: 36 | Escribio: 37 | Total ahora: 37
  [TRABAJADOR 7] Despachado | Leyo: 37 | Escribio: 38 | Total ahora: 38
  [TRABAJADOR 7] Despachado | Leyo: 38 | Escribio: 39 | Total ahora: 39
  [TRABAJADOR 7] Despachado | Leyo: 39 | Escribio: 40 | Total ahora: 40
  [TRABAJADOR 7] Despachado | Leyo: 40 | Escribio: 41 | Total ahora: 41
  [TRABAJADOR 8] Despachado | Leyo: 41 | Escribio: 42 | Total ahora: 42
  [TRABAJADOR 8] Despachado | Leyo: 42 | Escribio: 43 | Total ahora: 43
  [TRABAJADOR 8] Despachado | Leyo: 43 | Escribio: 44 | Total ahora: 44
  [TRABAJADOR 8] Despachado | Leyo: 44 | Escribio: 45 | Total ahora: 45
  [TRABAJADOR 1] Despachado | Leyo: 45 | Escribio: 46 | Total ahora: 46
  [TRABAJADOR 1] Despachado | Leyo: 46 | Escribio: 47 | Total ahora: 47
  [TRABAJADOR 2] Despachado | Leyo: 47 | Escribio: 48 | Total ahora: 48
  [TRABAJADOR 2] Despachado | Leyo: 48 | Escribio: 49 | Total ahora: 49
  [TRABAJADOR 2] Despachado | Leyo: 49 | Escribio: 50 | Total ahora: 50
  [TRABAJADOR 2] Despachado | Leyo: 50 | Escribio: 51 | Total ahora: 51
  [TRABAJADOR 8] Despachado | Leyo: 51 | Escribio: 52 | Total ahora: 52
  [TRABAJADOR 8] Despachado | Leyo: 52 | Escribio: 53 | Total ahora: 53
  [TRABAJADOR 1] Despachado | Leyo: 53 | Escribio: 54 | Total ahora: 54
  [TRABAJADOR 1] Despachado | Leyo: 54 | Escribio: 55 | Total ahora: 55
  [TRABAJADOR 1] Despachado | Leyo: 55 | Escribio: 56 | Total ahora: 56
  [TRABAJADOR 1] Despachado | Leyo: 56 | Escribio: 57 | Total ahora: 57
  [TRABAJADOR 2] Despachado | Leyo: 57 | Escribio: 58 | Total ahora: 58
  [TRABAJADOR 2] Despachado | Leyo: 58 | Escribio: 59 | Total ahora: 59
  [TRABAJADOR 2] Despachado | Leyo: 59 | Escribio: 60 | Total ahora: 60
  [TRABAJADOR 2] Despachado | Leyo: 60 | Escribio: 61 | Total ahora: 61
  [TRABAJADOR 2] Despachado | Leyo: 61 | Escribio: 62 | Total ahora: 62
  [TRABAJADOR 2] Despachado | Leyo: 62 | Escribio: 63 | Total ahora: 63
  [TRABAJADOR 1] Despachado | Leyo: 63 | Escribio: 64 | Total ahora: 64
  [TRABAJADOR 1] Despachado | Leyo: 64 | Escribio: 65 | Total ahora: 65
  [TRABAJADOR 1] Despachado | Leyo: 65 | Escribio: 66 | Total ahora: 66
  [TRABAJADOR 6] Despachado | Leyo: 66 | Escribio: 67 | Total ahora: 67
  [TRABAJADOR 6] Despachado | Leyo: 67 | Escribio: 68 | Total ahora: 68
  [TRABAJADOR 6] Despachado | Leyo: 68 | Escribio: 69 | Total ahora: 69
  [TRABAJADOR 6] Despachado | Leyo: 69 | Escribio: 70 | Total ahora: 70
  [TRABAJADOR 6] Despachado | Leyo: 70 | Escribio: 71 | Total ahora: 71
  [TRABAJADOR 6] Despachado | Leyo: 71 | Escribio: 72 | Total ahora: 72
  [TRABAJADOR 6] Despachado | Leyo: 72 | Escribio: 73 | Total ahora: 73
  [TRABAJADOR 6] Despachado | Leyo: 73 | Escribio: 74 | Total ahora: 74
  [TRABAJADOR 6] Despachado | Leyo: 74 | Escribio: 75 | Total ahora: 75
  [TRABAJADOR 6] Despachado | Leyo: 75 | Escribio: 76 | Total ahora: 76
  [TRABAJADOR 8] Despachado | Leyo: 76 | Escribio: 77 | Total ahora: 77
